"bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","sqft_living15","sqft_lot15","priceinK","PYears","Pmonth"
2,1,1070,4500,1,"0","0","3","7",1070,0,1937,0,"98115",1320,4.465,415,"2014","8"
3,2,2070,9900,1,"0","0","3","8",1420,650,1979,0,"98023",2070,8.25,272.5,"2015","4"
4,3,5050,20100,1.5,"0","2","3","11",4750,300,1982,2008,"98004",3890,20.06,2900,"2015","5"
4,5,5310,57346,2,"0","0","4","11",5310,0,1989,0,"98077",4180,47.443,1370,"2014","10"
2,1,1040,7538,1,"0","0","4","7",1040,0,1939,0,"98133",1440,7.53,436,"2015","5"
3,1,1700,11390,1,"0","0","4","7",1700,0,1967,0,"98003",1350,8.164,210,"2014","10"
3,1,1300,5898,1,"0","0","3","7",1300,0,1961,0,"98178",1320,7.619,236,"2014","9"
3,2,1080,1306,1,"0","0","3","7",580,500,1954,2003,"98199",1440,2.225,331,"2014","11"
3,2,2653,4510,2,"0","0","3","8",2653,0,2006,0,"98031",2653,4.927,365,"2015","3"
3,2,2290,16258,1,"0","0","5","8",2290,0,1960,0,"98058",1660,10.53,450,"2015","1"
4,3,3820,26300,2,"0","0","3","9",2850,970,2014,0,"98028",1860,12.136,770,"2014","11"
4,2,2210,49375,1,"0","0","3","8",2210,0,1997,0,"98038",2670,49.385,455,"2015","5"
3,2,2390,6000,1,"0","0","3","6",1240,1150,1908,0,"98118",2020,6,405,"2015","5"
4,2,2600,11325,1,"0","0","4","7",1610,990,1969,0,"98031",1720,11.088,304.9,"2014","7"
2,1,860,5265,1,"0","0","3","6",860,0,1931,0,"98178",1650,8.775,170,"2015","2"
5,3,3830,8480,2,"0","1","5","9",2630,1200,1905,1994,"98122",3050,7.556,2050,"2015","5"
4,2,3500,7048,2,"0","0","3","9",3500,0,2005,0,"98053",3920,7.864,780,"2014","6"
3,3,2420,13959,1,"0","0","4","8",1740,680,1988,0,"98028",2570,13.3,330,"2015","4"
4,2,2720,8666,2,"0","0","3","9",2720,0,1992,0,"98030",2410,8.1,370,"2014","9"
5,2,2500,13500,1,"0","0","3","7",1850,650,1979,0,"98072",2300,9.75,467,"2014","10"
3,2,1670,6720,1,"0","0","3","7",1140,530,1980,0,"98034",1670,7.32,405,"2015","2"
5,2,2900,10300,1,"0","0","3","8",1450,1450,1985,0,"98006",2310,10.3,675,"2014","7"
2,1,1640,14100,1,"0","0","4","7",1140,500,1954,0,"98006",1520,13.527,500,"2014","8"
4,2,1890,15770,2,"0","0","4","7",1890,0,1968,0,"98166",2410,15.256,390,"2014","7"
4,2,2950,9025,1,"0","2","4","8",1780,1170,1975,0,"98034",2120,9.6,630,"2015","2"
4,2,2160,9528,2,"0","0","3","9",2160,0,1992,0,"98001",2280,9.937,360,"2014","10"
4,3,3280,11060,2,"0","0","3","8",2270,1010,1986,0,"98056",2320,11.004,580,"2014","10"
3,2,1970,4166,2,"0","3","5","8",1270,700,1929,0,"98126",2390,4.166,550,"2014","7"
4,2,3360,22111,2,"0","0","3","10",3360,0,1994,0,"98075",3150,11.374,879,"2014","7"
3,2,1320,8959,1,"0","0","3","7",1320,0,1993,0,"98042",1740,7.316,265,"2014","8"
3,2,2650,7286,2,"0","0","3","8",2650,0,1990,0,"98059",2400,7.22,446.5,"2015","3"
3,2,2030,8880,1,"0","0","3","7",1330,700,1963,0,"98108",2140,5.592,404,"2014","6"
3,2,1590,11914,1,"0","2","3","7",1090,500,1957,0,"98188",1630,9.052,267.5,"2014","5"
4,5,4550,18641,1,"1","4","3","10",2600,1950,2002,0,"98074",4550,19.508,3080,"2014","6"
3,2,2440,7632,2,"0","0","3","8",2440,0,1998,0,"98003",2510,7.903,335,"2014","8"
3,2,1940,9000,1,"0","0","4","7",970,970,1948,0,"98117",2190,7.31,576,"2014","6"
3,2,2040,3810,2,"0","0","3","8",2040,0,2006,0,"98038",2370,4.59,208.6,"2015","4"
3,2,2200,8750,1,"0","0","4","7",1120,1080,1964,0,"98166",1460,10.139,315,"2015","1"
3,2,1920,3300,1,"0","0","4","8",960,960,1913,0,"98112",1740,4,725,"2015","2"
4,3,1800,7750,1,"0","0","4","8",1400,400,1965,0,"98177",1800,8.275,550,"2015","4"
4,2,2180,7297,2,"0","0","3","8",2180,0,1984,0,"98074",2250,9.781,610.8,"2014","6"
2,1,1010,5000,1.5,"0","0","4","6",1010,0,1908,0,"98105",1460,5,550.7,"2015","2"
4,3,3320,10574,2,"0","0","5","8",2220,1100,1960,0,"98056",2720,8.33,665,"2015","1"
4,2,2370,4000,1.5,"0","2","5","8",1980,390,1928,0,"98144",2440,5.75,834,"2015","2"
5,2,1660,78408,1.5,"0","0","3","6",1660,0,1915,0,"98065",1660,78.408,201,"2014","10"
5,2,3650,9050,2,"0","4","5","10",3370,280,1921,0,"98119",2880,5.4,2380,"2014","5"
4,3,4290,12103,1,"0","3","3","11",2690,1600,1997,0,"98006",3860,11.244,1380,"2014","6"
4,3,4290,12103,1,"0","3","3","11",2690,1600,1997,0,"98006",3860,11.244,1400,"2014","12"
4,2,1950,7700,1,"0","0","3","8",1350,600,1979,0,"98058",2150,7.35,305,"2014","11"
3,2,2590,14052,1,"0","0","5","8",1720,870,1948,0,"98133",1570,8.162,487,"2015","4"
3,2,1930,64904,1,"0","0","4","8",1930,0,1988,0,"98042",2350,57.5,390,"2015","5"
2,1,1470,3864,1,"0","0","4","7",1170,300,1916,0,"98103",1570,3.864,548,"2014","7"
4,1,800,8775,1,"0","0","3","6",800,0,1943,0,"98166",1310,8.775,268.8,"2014","11"
5,3,3150,7119,2,"0","0","3","9",3150,0,2013,0,"98052",1560,8.384,819.9,"2014","5"
3,2,2030,16200,2,"0","0","3","8",2030,0,1984,0,"98027",2660,17.958,520,"2014","10"
3,2,1450,11204,1,"0","0","3","7",1450,0,2003,0,"98001",1520,9.518,230,"2014","7"
3,2,1510,10248,1,"0","0","3","7",1510,0,1969,0,"98023",1510,9.753,240,"2015","2"
2,1,1240,12092,1,"0","0","3","6",960,280,1922,1984,"98146",1820,7.46,232,"2014","9"
2,1,1240,12092,1,"0","0","3","6",960,280,1922,1984,"98146",1820,7.46,240.5,"2015","3"
3,2,3030,45004,2,"0","0","3","9",3030,0,1987,0,"98077",3080,35.781,275,"2014","10"
4,2,2050,4400,1.5,"0","0","4","9",2050,0,1922,0,"98102",2320,5.5,740,"2014","9"
3,1,1000,7636,1,"0","0","2","7",1000,0,1952,0,"98166",1150,7.6,186.4,"2015","4"
3,2,2370,10289,1,"0","0","4","9",1590,780,1977,0,"98005",2500,10.004,790,"2014","7"
4,4,2800,6750,2,"0","0","3","9",1890,910,1951,2002,"98105",2370,6.12,880,"2014","9"
6,2,2240,11180,2,"0","0","4","7",2240,0,1955,0,"98198",1590,7.955,279,"2015","4"
3,2,1810,10530,1,"0","2","3","8",1810,0,1991,0,"98022",1910,10.45,295,"2014","7"
2,1,1070,5000,1,"0","0","3","7",1070,0,1924,0,"98103",1710,5,640,"2015","4"
4,2,2490,9525,2,"0","0","5","9",2490,0,1968,0,"98040",2770,9.525,940,"2014","7"
4,2,1960,5238,2,"0","0","3","7",1960,0,2003,0,"98038",1800,5.894,260,"2014","10"
3,3,2930,5569,1,"0","0","3","9",1860,1070,2004,0,"98072",2580,11.045,559.9,"2014","6"
4,2,1510,3500,1.5,"0","0","5","7",1510,0,1911,0,"98103",1820,3.75,791.5,"2014","7"
3,2,1420,8250,1,"0","0","3","7",1420,0,1954,0,"98133",1740,8,265,"2014","8"
3,2,1740,11547,1,"0","0","3","7",1740,0,1954,0,"98178",880,78.408,245,"2015","5"
4,2,2560,43995,2,"0","0","4","7",2560,0,1962,0,"98052",2560,14.764,485,"2015","4"
4,4,3040,8414,2,"0","0","3","9",2420,620,2010,0,"98059",3470,8.066,684,"2014","11"
3,2,2500,6840,1,"0","0","3","8",1300,1200,1957,0,"98125",1580,8.691,425,"2014","9"
4,2,1275,20000,1,"0","0","4","6",1275,0,1991,0,"98070",1660,20,309.6,"2014","10"
4,2,2580,5823,2,"0","0","3","8",2580,0,2002,0,"98065",2380,5.823,552.2,"2014","7"
4,1,1000,7134,1,"0","0","3","6",1000,0,1943,0,"98178",1020,7.138,165,"2014","7"
4,1,1000,7134,1,"0","0","3","6",1000,0,1943,0,"98178",1020,7.138,239.9,"2014","12"
2,1,1070,32633,1,"0","0","4","6",1070,0,1930,0,"98059",1360,32.156,320,"2014","12"
3,2,1390,13464,1,"0","0","4","7",1390,0,1987,0,"98030",1720,12.08,206.6,"2014","10"
4,2,2500,7690,1,"0","0","3","7",1250,1250,1973,0,"98155",2040,8.646,387,"2015","4"
1,1,560,12120,1,"0","0","3","4",560,0,1967,0,"98014",1300,19.207,299,"2014","6"
4,3,2270,10460,2,"0","0","3","9",2270,0,1965,0,"98040",2610,10.18,855,"2014","9"
3,1,1900,14400,1,"0","0","4","7",1300,600,1954,0,"98166",1940,14.4,315,"2015","1"
2,1,990,3120,1,"0","2","5","7",790,200,1907,0,"98103",1930,3.12,437.5,"2014","12"
4,2,1550,19800,1,"0","0","4","7",1050,500,1969,0,"98001",1640,22.654,252,"2015","3"
4,2,2200,7475,1,"0","0","5","7",1100,1100,1955,0,"98118",1600,5.766,375,"2014","6"
4,2,1910,4862,2,"0","0","3","7",1910,0,2005,0,"98038",2010,5.091,300,"2014","8"
4,1,1750,9600,1.5,"0","0","4","7",1750,0,1954,0,"98006",1750,10.53,420,"2014","10"
3,1,1330,77972,1,"0","0","3","7",1330,0,1928,1954,"98033",1340,17.689,900,"2014","5"
3,2,2440,5750,2,"0","2","3","9",1980,460,2000,0,"98116",1520,5.75,679.9,"2014","8"
3,2,1640,29970,2,"0","0","3","7",1640,0,1992,0,"98053",1580,28.399,463,"2014","6"
5,2,2760,11340,2,"0","0","4","9",2760,0,1978,0,"98059",2470,11.34,380,"2014","8"
4,2,1820,7912,2,"0","0","3","7",1820,0,1994,0,"98038",1820,8.168,329.5,"2014","12"
3,2,2110,5608,1,"0","0","3","8",1340,770,2013,0,"98033",2040,9.363,605,"2014","8"
5,2,3040,9570,1,"0","2","4","8",1640,1400,1966,0,"98006",2920,8.8,795,"2014","9"
3,2,1840,40438,2,"0","0","3","7",1840,0,1994,0,"98045",1380,44.049,465,"2015","1"
4,2,2990,10400,2,"0","0","3","9",2990,0,2002,0,"98166",2140,17.449,673,"2015","3"
4,2,3520,15420,2,"0","0","3","10",3520,0,1991,0,"98074",3400,21.455,810,"2014","10"
4,3,2440,69415,1,"0","0","4","8",1910,530,1989,0,"98075",2770,24.361,785,"2015","4"
4,3,2090,7500,1,"0","0","3","7",1370,720,1986,0,"98056",1810,7.65,338,"2014","11"
3,2,1430,7222,2,"0","0","3","7",1430,0,1993,0,"98056",1430,7.22,280,"2014","12"
4,2,2180,10754,1,"0","0","5","7",1100,1080,1954,0,"98133",1810,6.929,315,"2014","10"
4,2,2180,10754,1,"0","0","5","7",1100,1080,1954,0,"98133",1810,6.929,530,"2015","3"
5,3,3450,9914,2,"0","0","3","9",3450,0,2004,0,"98023",2860,9.721,380,"2014","12"
3,2,1450,7562,2,"0","0","3","7",1450,0,1994,0,"98056",1650,7.625,297,"2014","8"
4,2,3230,7331,2,"0","0","3","10",3230,0,2004,0,"98075",3480,7.447,730,"2014","5"
3,2,1640,13500,1,"0","0","3","7",1110,530,1940,0,"98125",1770,12.6,450,"2014","6"
3,3,1590,7750,1,"0","0","3","7",1060,530,1997,0,"98038",1680,7.5,275,"2014","10"
4,2,2020,2849,2,"0","0","3","7",2020,0,1960,0,"98115",1910,3.12,595,"2015","4"
3,2,1300,3348,1.5,"0","0","3","7",1300,0,1904,2014,"98144",1590,2.577,435,"2015","4"
2,2,1380,209959,1,"0","0","1","6",1380,0,1954,0,"98011",3130,19.868,270,"2014","9"
3,3,4040,14338,2,"0","0","3","10",3030,1010,1986,0,"98077",3360,14.142,950,"2014","8"
4,2,2130,5337,2,"0","0","3","7",2130,0,2001,0,"98019",2300,6.93,389,"2015","3"
4,2,2550,7800,1,"0","0","3","8",1580,970,1968,0,"98052",2420,8.05,560,"2015","1"
5,4,4800,14984,2,"0","2","3","11",3480,1320,1998,0,"98006",4050,19.009,1350,"2014","7"
4,2,2510,11585,2,"0","0","4","8",2510,0,1969,0,"98040",2450,9.691,799,"2014","11"
3,2,1410,9600,1,"0","0","4","7",1410,0,1983,0,"98072",1410,9.6,365.5,"2014","6"
3,2,1650,7352,1,"0","0","3","7",1160,490,1979,0,"98058",1710,7.35,252.3,"2014","5"
4,2,2120,13780,2,"0","0","3","8",2120,0,1993,0,"98146",1880,12,403.9,"2014","9"
4,2,2040,10726,1,"0","0","3","7",1380,660,1954,0,"98177",1610,10.02,385,"2014","8"
4,1,1550,7620,1.5,"0","0","3","7",1550,0,1957,0,"98106",1450,7.62,345,"2014","12"
3,3,1980,3128,2,"0","0","4","9",1980,0,1979,0,"98008",1950,2.856,490,"2014","9"
3,2,1600,26977,2,"0","0","3","8",1600,0,2005,0,"98019",1790,27.743,330,"2014","6"
4,3,3300,12090,2,"0","0","3","8",3300,0,1953,0,"98004",3180,12.239,927,"2014","5"
4,2,3840,16619,2,"0","1","4","10",3840,0,1983,0,"98040",3600,16.553,1120,"2014","7"
2,1,1220,10000,1,"0","0","5","7",1220,0,1950,0,"98028",2000,9.6,330,"2015","4"
5,2,2720,8800,1,"0","0","4","7",1500,1220,1958,0,"98008",2110,8.8,530,"2015","3"
4,2,1940,25600,1,"0","0","1","8",1940,0,1962,0,"98006",2000,10.071,365,"2014","6"
3,2,2160,3000,1.5,"0","0","3","7",1260,900,1909,2011,"98118",1060,3.5,378.8,"2014","6"
4,2,1530,8750,1.5,"0","0","4","7",1530,0,1968,0,"98058",1390,8.75,269.9,"2014","6"
3,4,1710,2096,2,"0","0","3","8",1290,420,2008,0,"98122",1630,1.543,557,"2015","3"
4,2,3730,16980,1,"0","0","4","7",2150,1580,1974,0,"98022",1880,16.963,360,"2014","8"
2,1,940,5000,1,"0","0","4","7",940,0,1937,0,"98117",1560,4.5,352,"2015","4"
3,2,1750,22357,2,"0","0","3","8",1750,0,1994,0,"98045",2430,22.357,437,"2015","2"
4,2,1820,6753,2,"0","0","3","7",1820,0,1994,0,"98038",1820,7.107,322.5,"2014","6"
3,3,1510,2000,2,"0","0","3","9",1330,180,2001,0,"98116",1510,1.352,650,"2014","9"
3,2,1290,1213,3,"0","0","3","8",1290,0,2001,0,"98103",1290,3.235,450,"2014","8"
3,2,1570,5250,1,"0","0","3","7",1570,0,1998,0,"98092",1570,5.25,278.5,"2015","4"
4,2,1930,6957,2,"0","0","3","8",1930,0,1995,0,"98055",2090,6.996,364.9,"2015","4"
4,4,2840,40139,1,"0","4","4","10",2840,0,1986,0,"98038",3180,36.852,840,"2014","9"
3,2,1550,8134,2,"0","0","3","7",1550,0,1991,0,"98031",1550,8.134,268,"2015","3"
2,1,833,143947,1,"0","0","3","5",833,0,2006,0,"98070",1380,143.947,517.5,"2014","7"
3,2,2990,32239,2,"0","0","4","8",2990,0,1978,0,"98077",2990,36.497,632.9,"2014","11"
3,2,2000,7251,2,"0","0","3","9",2000,0,1995,0,"98034",2450,8.118,577.5,"2014","7"
4,2,2390,7480,1.5,"0","2","3","7",2390,0,1920,0,"98178",2850,6.867,339,"2015","2"
3,2,2910,37461,1,"0","0","4","7",1530,1380,1967,0,"98052",2520,18.295,570,"2014","9"
4,2,2085,174240,1,"0","0","3","7",1610,475,1964,0,"98024",2690,174.24,563.5,"2014","6"
4,2,2200,9351,1,"0","0","5","7",1290,910,1962,0,"98133",1910,8.66,423,"2015","1"
3,2,1860,5028,2,"0","0","3","8",1860,0,2012,0,"98019",2320,5.465,355,"2014","12"
5,4,6070,171626,2,"0","0","3","12",6070,0,1999,0,"98024",4680,211.267,1550,"2014","7"
2,1,950,3960,1,"0","0","3","7",950,0,1941,0,"98103",1320,4.05,482,"2014","12"
3,2,1600,9135,1,"0","0","5","7",1600,0,1955,0,"98006",1580,9.8,625,"2014","7"
3,2,2250,11632,2,"0","0","3","8",2250,0,1988,0,"98056",2360,11.632,538,"2014","12"
3,2,2280,10255,2,"0","0","4","8",2280,0,1985,0,"98058",2310,10.094,380,"2015","1"
2,1,940,5120,1,"0","0","3","7",940,0,1909,0,"98122",1300,5.12,375,"2014","7"
3,2,1530,8500,1,"0","0","5","7",1030,500,1996,0,"98038",1850,8.14,245,"2015","4"
5,2,2190,27260,1,"0","0","4","7",2190,0,1947,1974,"98166",1620,39.48,310,"2014","11"
3,2,2350,15021,1,"0","0","4","8",1770,580,1976,0,"98004",3530,15.715,1300,"2015","2"
4,2,1440,7680,1,"0","0","3","7",1200,240,1971,0,"98034",1460,9.66,397,"2014","5"
3,2,2200,4052,2,"0","0","3","8",2200,0,2005,0,"98058",2310,5.082,365,"2015","5"
4,3,2290,8250,2,"0","0","3","9",2290,0,1990,0,"98042",2290,8.25,328.5,"2014","10"
4,3,4040,19700,2,"0","0","3","11",4040,0,1987,0,"98052",3930,21.887,988,"2014","9"
4,2,2610,3277,1.5,"0","0","5","8",1920,690,1922,0,"98103",1810,3.277,1000,"2014","7"
3,2,1490,2138,2,"0","0","3","7",1490,0,2005,0,"98055",1490,2.094,237,"2014","9"
4,2,2450,5280,2,"0","0","3","8",2450,0,2003,0,"98011",2300,4.674,525,"2014","9"
4,2,1710,9627,1,"0","0","3","9",1440,270,1976,2014,"98006",2140,9.131,749,"2014","9"
5,2,4870,11800,2,"0","0","3","10",3470,1400,1983,0,"98074",3180,11.398,722.5,"2014","8"
3,2,3130,8750,2,"0","0","3","10",3130,0,1991,0,"98052",2860,9.003,843,"2015","3"
2,2,1270,1372,3,"0","0","3","8",1270,0,2000,0,"98115",1610,3.09,438,"2014","7"
3,2,2120,10875,1,"0","2","3","8",1540,580,1977,0,"98146",2460,11.76,578,"2014","9"
3,2,1670,8230,1,"0","0","5","7",1670,0,1954,0,"98001",2077,4.91,227.9,"2014","9"
3,2,2070,11576,2,"0","0","3","7",2070,0,1974,0,"98001",1890,7.519,196,"2014","7"
2,1,1420,5332,1,"0","0","3","8",1070,350,1953,0,"98105",2400,5.406,641,"2014","7"
3,2,1250,219978,1,"0","0","4","6",1250,0,1980,0,"98038",1930,210.394,350,"2015","4"
3,1,940,7980,1,"0","0","4","7",940,0,1960,0,"98032",1150,8.05,205,"2014","8"
3,2,1920,9102,1,"0","0","3","7",1920,0,1968,0,"98072",1920,9.76,400,"2014","12"
3,2,3545,9816,1,"0","0","3","10",2610,935,2005,0,"98027",3630,7.704,1030,"2014","11"
3,2,1260,5460,1,"0","0","3","7",1260,0,1972,0,"98034",1510,5.46,505,"2015","3"
5,2,2340,7200,1,"0","0","3","7",1300,1040,1975,0,"98034",1930,7.221,475,"2014","10"
3,2,2590,9263,1,"0","0","5","8",1440,1150,1977,0,"98028",2580,9.45,520,"2014","11"
3,4,3970,24920,2,"0","2","3","10",3260,710,1977,1999,"98034",2610,13.838,1450,"2015","5"
3,2,1220,9732,1,"0","0","3","7",1220,0,1965,0,"98011",1630,10.007,333.5,"2014","12"
3,1,1400,10403,1,"0","0","4","6",1400,0,1976,0,"98038",1230,10.209,232,"2015","2"
3,3,2360,16117,1,"0","0","4","8",1710,650,1983,0,"98006",2120,16.117,691.1,"2015","4"
3,2,1870,9897,1,"0","0","4","8",1870,0,1960,0,"98040",1900,10.005,811,"2014","10"
3,2,2830,5802,2,"0","0","3","9",2830,0,2001,0,"98028",2500,5.788,551,"2014","5"
3,2,2260,3640,2,"0","0","3","8",2260,0,1994,0,"98072",2350,3.71,496.5,"2015","1"
3,3,1970,20978,2,"1","3","4","9",1770,200,1980,0,"98070",2280,75.396,705,"2014","11"
4,2,3140,9225,1,"0","2","5","9",1770,1370,1966,0,"98055",2460,9.6,578,"2014","6"
3,2,1240,8659,1,"0","0","5","7",1240,0,1986,0,"98042",1490,8.223,255,"2015","1"
4,4,3450,7832,2,"0","0","3","10",3450,0,2007,0,"98006",3220,8.567,1050,"2014","6"
3,2,2570,8491,2,"0","0","4","8",2570,0,1989,0,"98042",2400,8.049,348,"2015","3"
3,2,1510,3413,2,"0","0","3","7",1510,0,1985,0,"98031",1570,3.777,230,"2014","11"
4,2,2390,11250,2,"0","0","3","9",2390,0,1988,0,"98023",2480,11.25,359.5,"2014","12"
3,1,980,7000,1,"0","0","3","6",980,0,1953,0,"98133",1220,7,330,"2014","11"
1,1,430,5050,1,"0","0","2","4",430,0,1912,0,"98014",1200,7.5,80,"2014","5"
3,2,1480,6360,1,"0","0","3","7",1480,0,1954,0,"98133",1480,6.36,465,"2014","12"
4,2,1850,7324,2,"0","0","3","8",1850,0,1997,0,"98042",2100,7.329,325,"2014","10"
3,2,2270,28025,1,"0","0","4","7",1920,350,1947,0,"98168",1770,14.833,340.5,"2015","1"
3,2,1810,5192,2,"0","0","3","8",1810,0,1993,0,"98038",1810,6.2,342.5,"2015","1"
2,2,1610,17600,2,"0","0","3","6",1610,0,1930,1983,"98178",1310,12.95,290.9,"2014","6"
3,4,3840,6161,2,"0","0","3","10",3840,0,2000,0,"98074",3230,7.709,868.7,"2015","2"
4,3,4110,8400,2,"0","1","3","9",3130,980,1928,2013,"98125",2820,8.4,1200,"2014","11"
4,3,4190,10259,2,"0","0","3","11",3150,1040,2000,0,"98074",4300,11.919,1150,"2014","10"
4,3,3390,6298,2,"0","0","3","9",3390,0,2011,0,"98074",3390,7.111,859.9,"2014","8"
4,2,1890,3006,2,"0","0","3","7",1890,0,2003,0,"98029",1580,3,520,"2014","8"
3,2,1610,2527,2,"0","2","3","9",1080,530,2005,0,"98118",1610,4.173,460,"2014","7"
3,2,1050,4590,1,"0","0","3","7",850,200,1949,0,"98115",1770,5.4,438.9,"2014","9"
2,1,630,6550,1,"0","0","3","5",630,0,1918,0,"98126",1420,6.55,315,"2015","4"
4,3,2910,10650,1,"0","2","3","8",1780,1130,1975,0,"98033",2920,10.988,590,"2014","7"
4,2,1700,8640,1,"0","0","3","7",850,850,1955,0,"98006",1620,9,378.5,"2014","11"
3,2,1950,8130,2,"0","0","4","9",1950,0,1990,0,"98042",2350,7.691,328.5,"2014","6"
3,3,2990,9773,2,"0","0","4","8",2990,0,1973,0,"98005",2230,11.553,850,"2015","3"
3,2,1350,6000,1,"0","2","3","7",900,450,1950,0,"98136",1730,6.012,525,"2014","10"
4,3,4860,181319,2.5,"0","0","3","9",4860,0,1993,0,"98074",3850,181.319,1390,"2015","4"
4,2,2160,7725,1,"0","0","4","8",1460,700,1978,0,"98023",2060,8.25,295,"2015","4"
6,4,4860,11793,2,"0","0","3","11",3860,1000,1998,0,"98006",3600,11.793,1070,"2014","7"
2,2,890,5000,1,"0","0","3","6",890,0,1917,0,"98118",1860,5,207.9,"2014","7"
4,3,2810,7302,2,"0","0","3","9",2810,0,2002,0,"98075",2820,7.302,699.9,"2014","12"
5,2,3400,9500,2,"0","1","4","8",3400,0,1977,0,"98027",3080,11.081,1280,"2015","2"
4,2,1580,7350,1,"0","0","4","7",960,620,1963,0,"98052",1560,7.35,452,"2014","11"
3,2,1680,5036,1,"0","1","4","7",1680,0,1987,0,"98055",1680,4.921,370,"2015","2"
3,2,1300,11230,1,"0","0","5","7",1300,0,1968,0,"98042",1300,10.794,232,"2015","1"
5,2,2820,14062,2,"0","0","4","7",2380,440,1960,0,"98034",1910,10.392,670,"2014","10"
3,2,1510,6710,1,"0","0","3","7",1070,440,1972,0,"98034",1660,6.6,397.5,"2014","6"
2,2,1230,1391,2,"0","0","3","8",870,360,2004,0,"98112",1240,1.35,490,"2014","5"
4,2,2110,4140,2,"0","0","3","9",1710,400,1925,2003,"98116",1440,4.42,725,"2015","1"
3,3,3080,19635,1,"0","2","4","7",1610,1470,1958,0,"98032",2424,12.41,299,"2014","9"
2,2,1490,5750,1.5,"0","0","4","7",1190,300,1900,0,"98116",1590,4.025,625,"2014","8"
3,2,2120,4500,2,"0","0","3","7",2120,0,2000,0,"98065",2530,4.816,437.5,"2014","11"
4,2,3180,5438,2,"0","0","3","9",3180,0,2003,0,"98065",3030,5.335,650,"2015","5"
2,1,1490,3825,1,"0","0","3","7",860,630,1929,0,"98117",1460,3.825,475,"2014","5"
3,2,1930,11947,1,"0","0","4","8",1930,0,1966,0,"98042",2200,12.825,342,"2014","5"
4,2,2770,7800,2,"0","0","3","10",2770,0,1999,0,"98033",2720,10,1200,"2014","10"
3,2,1670,11610,1,"0","0","4","7",1670,0,1963,0,"98055",1930,10.2,280,"2015","2"
2,2,1330,7200,1,"0","0","3","7",1330,0,1993,0,"98188",1450,11.682,240,"2014","5"
3,1,1210,3328,1.5,"0","0","4","7",1210,0,1924,0,"98107",1640,3.333,529,"2014","5"
3,1,1190,5100,1,"0","0","4","7",1030,160,1941,0,"98136",1690,5.1,442,"2015","2"
2,1,1540,6872,1,"0","0","4","7",820,720,1946,0,"98119",1420,5.538,615,"2014","5"
4,4,4030,10800,2,"0","0","3","10",4030,0,2006,0,"98033",2160,7.2,1490,"2014","6"
4,2,2430,7559,1,"0","0","4","8",1580,850,1981,0,"98052",1980,8.75,585,"2015","5"
4,2,2600,7787,2,"0","0","3","8",2600,0,2005,0,"98059",2830,7.787,480,"2015","3"
5,4,4410,57063,2,"0","0","4","9",4410,0,1990,0,"98053",2900,50.529,1100,"2014","7"
4,1,1330,8184,1.5,"0","0","3","7",1330,0,1949,0,"98133",1220,0.66,290,"2014","11"
3,2,1900,5000,1,"0","0","5","7",950,950,1951,0,"98116",1770,5,615,"2014","8"
2,1,1100,7680,1,"0","0","4","7",1100,0,1950,0,"98133",1460,7.68,300,"2015","3"
3,1,1980,39150,1.5,"0","0","3","6",1580,400,1932,0,"98030",1860,11.811,308,"2014","10"
3,2,2400,7745,2,"0","0","3","9",2400,0,2001,0,"98033",2080,8.615,750,"2015","5"
4,2,4760,8036,2.5,"0","0","5","9",3390,1370,1916,0,"98112",2950,9.323,2250,"2014","11"
4,3,3180,194278,2,"0","0","3","10",3180,0,2005,0,"98059",2200,178.16,890,"2014","8"
3,1,1190,7560,1,"0","0","5","6",1190,0,1958,0,"98058",1190,7.56,288,"2015","3"
2,1,630,6000,1,"0","0","3","6",630,0,1943,2005,"98178",1470,6.84,190,"2014","9"
5,3,2530,5105,1,"0","0","3","8",1520,1010,2005,0,"98133",2290,4.011,515,"2015","3"
4,2,1690,11054,1,"0","0","4","5",1690,0,1930,0,"98055",1690,9.04,235,"2014","11"
2,1,940,5000,1,"0","0","3","6",940,0,1951,0,"98126",940,5,275,"2014","8"
2,2,1240,9119,1,"0","0","4","7",1240,0,1952,0,"98004",1380,9.121,727.5,"2014","11"
4,2,3040,6587,2,"0","0","3","7",3040,0,2003,0,"98053",2740,6.587,650,"2014","6"
6,5,6050,230652,2,"0","3","3","11",6050,0,2001,0,"98024",4210,233.971,1600,"2014","6"
4,1,1590,7085,1.5,"0","0","3","6",1590,0,1944,0,"98125",1320,7.085,365,"2014","11"
3,2,2500,36947,1,"0","0","3","9",2500,0,1984,0,"98052",2590,28.837,662,"2014","10"
3,2,1780,7848,1,"0","0","3","7",1320,460,1978,0,"98038",1680,7.848,270.5,"2015","4"
2,2,1360,1898,2,"0","0","3","7",1360,0,1978,0,"98092",1360,1.898,200,"2015","5"
4,3,4740,76230,2,"0","0","3","10",4740,0,1987,0,"98075",3340,49.206,970,"2015","2"
3,2,1010,9600,1,"0","0","4","7",1010,0,1962,0,"98198",1400,9.66,160,"2014","6"
3,1,1040,7405,1,"0","0","4","6",1040,0,1971,0,"98010",1580,7.405,204,"2015","2"
3,2,1610,6655,2,"0","0","4","7",1610,0,1985,0,"98058",1780,7.529,358,"2015","2"
